GameId,Blue_Kills,Blue_Assists,Blue_Deaths,Blue_Total_Level,Blue_Total_gold,Blue_first_blood,Blue_first_dragon,Blue_dragon_kills,Blue_first_riftherald,Blue_riftherald_kills,Blue_first_baron,Blue_baron_kills,Blue_first_tower,Blue_tower_destroyed,Blue_first_inhibitor,Blue_inhibitor_destroyed,Red_Kills,Red_Assists,Red_Deaths,Red_Total_Level,Red_Total_gold,Red_first_blood,Red_first_dragon,Red_dragon_kills,Red_first_riftherald,Red_riftherald_kills,Red_first_baron,Red_baron_kills,Red_first_tower,Red_tower_destroyed,Red_first_inhibitor,Red_inhibitor_destroyed,Win
KR_6537019480,32,76,42,63,42809,0,0,0,0,0,0,0,0,0,0,0,42,97,32,68,47890,1,0,0,0,0,0,0,1,1,0,0,0
KR_6530079400,31,59,17,69,55139,1,1,2,1,2,1,1,0,8,1,1,17,20,31,60,41622,0,0,1,0,0,0,0,1,1,0,0,1
KR_6531908624,7,8,16,48,27917,0,0,0,1,1,0,0,0,0,0,0,16,24,7,52,34246,1,1,2,0,1,0,0,1,2,0,0,0
KR_6507671725,12,17,2,49,34213,1,1,2,1,1,0,0,1,5,0,0,2,3,12,42,20866,0,0,0,0,0,0,0,0,0,0,0,1
KR_6540111706,28,41,32,82,66403,1,0,2,0,1,0,0,1,4,0,0,32,51,28,85,72506,0,1,3,1,1,1,2,0,11,1,4,0
KR_6526543389,13,20,1,48,28959,1,1,1,0,0,0,0,1,2,0,0,1,1,13,45,22052,0,0,0,1,1,0,0,0,0,0,0,1
KR_6512318460,36,70,25,75,63634,0,1,3,1,2,1,1,1,10,1,1,25,49,36,67,48977,1,0,0,0,0,0,0,0,0,0,0,1
KR_6526735747,15,26,32,70,57203,0,0,1,0,0,0,0,1,4,0,0,32,50,15,79,67449,1,1,4,1,2,1,2,0,11,1,2,0
KR_6519218405,41,120,24,66,47104,1,0,0,0,0,0,0,1,4,1,1,24,39,41,59,39761,0,0,0,0,0,0,0,0,0,0,0,1
KR_6540405377,5,8,15,43,22835,0,0,0,0,0,0,0,0,0,0,0,15,21,5,48,31268,1,1,2,1,1,0,0,1,2,0,0,0
KR_6537924466,22,23,9,58,38449,1,1,2,0,1,0,0,1,3,0,0,9,11,22,51,29446,0,0,0,1,1,0,0,0,0,0,0,1
KR_6539050929,5,4,23,43,23859,0,1,1,0,0,0,0,0,1,0,0,23,26,5,51,35100,1,0,1,1,1,0,0,1,4,0,0,0
KR_6534381762,25,39,20,65,51051,0,0,2,1,2,1,1,1,8,1,1,20,30,25,61,43645,1,1,1,0,0,0,0,0,4,0,0,1
KR_6531371250,30,59,29,72,56156,0,1,2,0,0,1,1,0,7,1,1,29,32,30,69,54259,1,0,1,1,2,0,0,1,5,0,0,1
KR_6542429751,34,49,42,82,67141,0,1,3,0,1,1,1,0,4,0,0,42,71,34,84,72669,1,0,2,1,1,0,1,1,11,1,4,0
KR_6508211113,19,28,4,48,32018,1,1,2,0,0,0,0,1,2,0,0,4,5,19,42,22818,0,0,0,1,1,0,0,0,0,0,0,1
KR_6540976142,48,101,40,80,59643,0,0,0,0,0,0,0,1,4,1,2,40,92,48,74,54475,1,0,0,0,0,0,0,0,0,0,0,1
KR_6537093101,41,48,25,74,62143,1,1,2,1,1,1,1,1,10,1,2,25,19,41,68,44615,0,0,0,0,0,0,0,0,1,0,0,1
KR_6541657091,25,66,52,69,48409,0,0,0,0,0,0,0,0,0,0,0,52,128,25,75,55174,1,0,0,0,0,0,0,1,2,1,2,0
KR_6522905479,55,126,46,87,72256,1,0,0,0,0,0,0,1,4,1,1,46,100,55,85,65709,0,0,0,0,0,0,0,0,1,0,0,1
KR_6517900987,14,22,30,50,33981,0,1,1,0,0,0,0,0,2,0,0,30,59,14,56,44595,1,0,1,1,2,0,0,1,6,1,1,0
KR_6517221986,13,18,25,68,48996,1,1,3,1,1,0,0,1,6,0,0,25,33,13,73,56328,0,0,1,0,1,1,1,0,11,1,4,0
KR_6543386723,23,19,44,59,40620,1,0,0,1,1,0,0,0,1,0,0,44,33,23,72,59358,0,1,2,0,0,1,1,1,7,0,0,0
KR_6533941861,30,46,20,68,52693,1,1,2,0,1,1,1,0,7,1,1,20,33,30,60,43644,0,0,1,1,1,0,0,1,1,0,0,1
KR_6538791826,14,22,35,60,43085,0,0,0,0,0,0,0,0,2,0,0,35,49,14,69,55017,1,1,3,1,1,1,1,1,7,0,0,0
KR_6517107851,28,45,18,64,52305,1,1,2,0,1,1,1,0,10,1,2,18,21,28,57,42960,0,0,0,1,1,0,0,1,2,0,0,1
KR_6536372491,10,7,31,51,32705,0,0,0,0,0,0,0,0,3,0,1,31,34,10,58,44491,1,1,1,1,2,0,0,1,7,1,1,0
KR_6516871717,27,29,21,73,56751,1,1,3,0,1,1,1,1,10,1,2,21,28,27,64,47237,0,0,0,1,1,0,0,0,2,0,0,1
KR_6524705202,30,46,30,75,62411,1,1,3,1,2,0,0,1,4,0,0,30,74,30,81,68075,0,0,1,0,0,1,2,0,8,1,1,0
KR_6513643362,22,39,37,78,66759,0,0,1,1,1,1,2,0,4,0,0,37,70,22,78,68504,1,1,3,0,1,0,0,1,10,1,3,0
KR_6540503024,29,35,17,67,52643,1,1,3,0,1,1,1,1,10,1,2,17,22,29,59,41496,0,0,0,1,1,0,0,0,1,0,0,1
KR_6524703112,34,41,45,79,68725,1,0,1,1,1,0,0,1,5,0,0,45,95,34,86,74184,0,1,4,0,1,1,2,0,6,1,1,0
KR_6522142370,32,49,16,79,65222,1,0,2,1,2,1,2,1,10,1,2,16,26,32,71,56691,0,1,2,0,0,0,0,0,7,0,1,1
KR_6533805985,31,33,13,49,37612,1,1,1,1,2,0,0,1,3,0,0,13,11,31,45,28733,0,0,0,0,0,0,0,0,0,0,0,1
KR_6525365478,8,9,3,36,18979,1,1,1,0,0,0,0,1,1,0,0,3,1,8,31,14193,0,0,0,0,0,0,0,0,0,0,0,1
KR_6539048625,24,40,30,75,60827,0,1,1,0,0,1,1,0,4,0,0,30,58,24,82,68745,1,0,3,1,1,0,1,1,9,1,1,0
KR_6541500570,57,105,65,90,80871,1,0,0,0,0,0,0,1,2,0,0,65,143,57,90,84189,0,0,0,0,0,0,0,0,4,1,2,0
KR_6542783234,16,18,7,50,31736,1,1,1,1,1,0,0,1,3,0,0,7,5,16,45,24752,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541269024,32,68,23,68,55162,0,0,1,0,0,0,0,0,6,1,1,23,31,32,67,54129,1,1,3,1,2,1,1,1,4,0,0,1
KR_6524080253,21,22,12,50,33362,0,1,1,0,1,0,0,0,2,0,0,12,11,21,49,32786,1,0,1,1,1,0,0,1,1,0,0,1
KR_6537095710,0,0,0,6,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2545,0,0,0,0,0,0,0,0,0,0,0,0
KR_6542515697,35,47,18,67,50563,1,1,2,0,0,1,1,0,3,0,0,18,25,35,57,41150,0,0,0,1,2,0,0,1,2,0,0,1
KR_6537102893,69,179,63,90,79581,1,0,0,0,0,0,0,1,4,0,1,63,147,69,90,73219,0,0,0,0,0,0,0,0,2,1,1,1
KR_6539515685,55,128,38,73,54800,1,0,0,0,0,0,0,1,4,1,1,38,97,55,67,47903,0,0,0,0,0,0,0,0,0,0,0,1
KR_6533314557,28,35,20,77,59560,0,1,2,0,0,1,2,1,4,0,0,20,36,28,70,54140,1,0,2,1,2,0,0,0,3,0,0,1
KR_6523737085,12,15,25,53,32034,0,0,0,0,0,0,0,0,1,0,0,25,34,12,58,43887,1,1,3,1,2,0,0,1,8,1,2,0
KR_6533819849,34,54,35,81,74542,0,0,1,1,2,1,1,0,6,0,0,35,54,34,83,71311,1,1,4,0,0,0,1,1,7,1,2,0
KR_6535297801,24,38,36,65,46731,0,0,0,0,0,0,0,0,1,0,0,36,44,24,72,56720,1,1,4,1,1,0,0,1,4,0,0,0
KR_6527192842,21,23,8,53,32419,1,0,1,0,0,0,0,0,1,0,0,8,9,21,47,28873,0,1,1,1,1,0,0,1,1,0,0,1
KR_6540148964,56,112,80,90,76026,0,0,0,0,0,0,0,0,2,0,1,80,159,56,90,80653,1,0,0,0,0,0,0,1,4,1,2,0
KR_6535120142,69,87,53,88,89862,0,1,3,1,1,1,2,1,10,0,3,53,57,70,84,82359,1,0,1,0,0,0,1,0,9,1,2,1
KR_6519416768,27,52,32,72,59525,0,0,2,1,1,0,0,1,5,1,1,32,75,27,78,67219,1,1,2,0,1,1,2,0,8,0,1,0
KR_6529941950,15,21,27,59,42671,1,1,1,1,1,0,0,1,3,0,0,27,38,15,66,50378,0,0,2,0,1,1,1,0,9,1,2,0
KR_6513975534,18,26,8,58,39870,1,0,1,1,2,0,0,1,5,1,1,8,12,18,54,32257,0,1,1,0,0,0,0,0,1,0,0,1
KR_6542024224,39,99,56,75,54018,0,0,0,0,0,0,0,1,1,0,0,56,171,39,78,59547,1,0,0,0,0,0,0,0,4,1,1,0
KR_6536158485,47,82,44,88,71375,1,0,0,0,0,0,0,1,4,0,1,44,92,47,88,67729,0,0,0,0,0,0,0,0,3,1,1,1
KR_6538287225,12,15,21,54,34217,0,1,1,0,1,0,0,0,1,0,0,21,36,12,59,40672,1,0,1,1,1,0,0,1,3,0,0,0
KR_6536598177,27,34,16,59,42994,1,1,2,0,1,0,0,1,3,0,0,16,20,27,56,37746,0,0,0,1,1,0,0,0,2,0,0,1
KR_6537547518,66,181,59,90,82537,1,0,0,0,0,0,0,0,2,0,1,59,139,66,90,85453,0,0,0,0,0,0,0,1,4,1,2,0
KR_6520826952,12,16,26,55,37608,0,0,0,1,1,0,0,0,3,0,0,26,35,12,65,49014,1,1,2,0,1,1,1,1,8,1,1,0
KR_6539901357,36,78,42,83,78482,1,1,4,0,0,1,1,1,8,1,3,42,91,36,90,83259,0,0,2,1,2,0,2,0,7,0,1,0
KR_6540721764,11,11,21,46,29149,0,0,0,0,0,0,0,0,1,0,0,21,23,11,48,32369,1,1,1,1,1,0,0,1,2,0,0,0
KR_6517810875,11,17,32,58,36821,0,1,2,0,0,0,0,0,0,0,0,32,40,11,68,53118,1,0,1,1,2,1,1,1,8,1,1,0
KR_6525591904,40,60,37,84,76183,0,0,3,0,1,1,1,1,6,1,1,37,73,40,88,80047,1,1,3,1,1,0,2,0,11,0,5,0
KR_6541260831,6,6,24,52,30439,0,1,1,0,1,0,0,0,0,0,0,24,32,6,58,41885,1,0,1,1,1,0,0,1,4,0,0,0
KR_6535369658,27,24,7,49,33370,0,1,1,0,0,0,0,1,2,0,0,7,12,27,43,25161,1,0,0,1,1,0,0,0,0,0,0,1
KR_6531567479,6,10,25,45,25013,0,0,0,0,0,0,0,0,0,0,0,25,41,6,50,35488,1,1,2,1,1,0,0,1,2,0,0,0
KR_6533593953,29,69,48,68,48682,1,0,0,0,0,0,0,0,1,0,0,48,108,29,75,53975,0,0,0,0,0,0,0,1,3,1,1,0
KR_6529967039,18,26,12,52,36191,1,0,0,0,1,0,0,1,4,0,0,12,23,18,48,31780,0,1,1,1,1,0,0,0,1,0,0,1
KR_6500292999,16,28,20,66,47914,1,1,2,0,0,1,1,0,3,0,0,20,31,16,64,46419,0,0,2,1,2,0,0,1,4,0,0,1
KR_6532215079,18,22,42,52,36704,0,0,0,0,0,0,0,0,1,0,0,42,54,18,62,52996,1,1,3,1,2,0,0,1,10,1,2,0
KR_6542323103,27,44,14,55,42051,0,0,2,0,1,0,0,1,5,0,0,14,29,27,52,33806,1,1,1,1,1,0,0,0,1,0,0,1
KR_6540283889,33,42,7,59,45416,1,1,1,1,2,0,0,1,10,1,2,7,9,33,46,27557,0,0,0,0,0,0,0,0,0,0,0,1
KR_6534681760,61,127,61,87,65303,1,0,0,0,0,0,0,0,1,0,0,61,139,61,88,68544,0,0,0,0,0,0,0,1,4,1,2,0
KR_6536395482,38,55,28,65,54072,0,1,2,1,1,0,0,1,8,1,2,28,54,38,60,46489,1,0,0,0,0,0,0,0,1,0,0,1
KR_6539960265,4,5,17,45,23840,0,0,0,0,0,0,0,0,0,0,0,17,16,4,53,34962,1,1,2,1,2,0,0,1,3,0,0,0
KR_6523839296,24,30,11,48,34469,1,1,1,1,1,0,0,1,4,0,0,11,13,24,44,26676,0,0,0,0,0,0,0,0,1,0,0,1
KR_6540891815,9,8,22,62,41498,0,1,1,1,1,0,0,0,3,0,0,22,36,9,69,51645,1,0,1,0,1,1,1,1,9,1,1,0
KR_6532552989,4,5,24,61,37536,0,0,0,0,0,0,0,0,1,0,0,24,30,4,69,52387,1,1,3,1,2,1,1,1,11,1,2,0
KR_6541001649,59,147,57,88,73449,1,0,0,0,0,0,0,1,4,0,1,57,135,59,90,75274,0,0,0,0,0,0,0,0,4,1,2,0
KR_6538707665,15,15,25,54,35523,1,0,0,1,1,0,0,1,1,0,0,25,22,15,63,43397,0,1,2,0,1,0,0,0,6,0,0,0
KR_6541238178,21,30,35,68,50859,1,1,2,0,0,0,0,1,3,0,0,35,38,21,75,62810,0,0,1,1,2,0,0,0,10,1,2,0
KR_6539442538,11,14,23,55,33485,0,0,0,1,1,0,0,0,0,0,0,23,34,11,61,43719,1,1,2,0,1,0,0,1,6,0,0,0
KR_6539270691,37,59,28,87,78273,0,0,2,1,1,1,2,0,10,1,2,28,42,37,82,68330,1,1,2,0,0,0,0,1,3,0,0,1
KR_6539319521,8,11,25,51,30947,0,0,0,1,1,0,0,0,1,0,0,25,36,8,58,43701,1,1,2,0,1,0,0,1,5,0,0,0
KR_6528110736,23,22,36,73,57146,0,0,1,1,2,0,0,1,6,1,1,36,58,23,76,63125,1,1,3,0,0,1,1,0,8,0,1,0
KR_6510876190,20,35,29,68,51450,0,1,1,1,2,0,0,1,4,0,0,29,36,20,76,60954,1,0,3,0,0,1,1,0,7,1,1,0
KR_6538041448,8,9,16,43,22643,0,0,0,0,0,0,0,0,0,0,0,16,11,8,50,32023,1,0,0,0,0,0,0,1,2,0,0,0
KR_6541985860,55,149,63,89,71307,1,0,0,0,0,0,0,0,2,0,0,63,124,55,90,74476,0,0,0,0,0,0,0,1,4,1,2,0
KR_6534611062,26,50,11,68,52454,1,0,2,1,2,1,1,0,10,1,2,11,11,26,62,41435,0,1,1,0,0,0,0,1,2,0,0,1
KR_6538701426,67,113,68,90,101301,1,0,0,0,0,0,0,1,3,1,2,68,151,67,90,101179,0,0,0,0,0,0,0,0,4,0,2,0
KR_6540099403,10,8,24,44,24928,0,0,0,0,0,0,0,0,0,0,0,24,26,10,49,36045,1,1,2,1,1,0,0,1,3,0,0,0
KR_6539880119,54,134,56,89,68307,0,0,0,0,0,0,0,0,4,0,1,56,129,54,87,69389,1,0,0,0,0,0,0,1,4,1,1,1
KR_6541267504,12,14,27,55,36721,0,0,1,1,1,0,0,1,2,0,0,27,38,12,67,51454,1,1,2,0,1,1,1,0,11,1,2,0
KR_6542564524,37,50,24,82,67958,0,1,5,1,1,0,0,0,4,0,0,24,36,37,80,67763,1,0,0,0,1,1,1,1,10,1,1,0
KR_6540752832,50,75,41,86,80639,0,1,3,1,2,1,1,0,9,1,1,41,55,50,88,77088,1,0,3,0,0,0,1,1,7,0,1,0
KR_6542099164,15,18,46,58,37807,1,1,1,1,1,0,0,0,0,0,0,46,54,15,69,55528,0,0,0,0,1,0,0,1,11,1,3,0
KR_6525255264,17,29,10,51,36494,1,0,1,0,0,0,0,0,3,0,0,10,20,17,47,30634,0,1,1,1,2,0,0,1,2,0,0,1
KR_6540099376,37,76,33,76,62946,0,1,2,0,1,1,1,0,8,0,1,33,62,37,73,59521,1,0,2,1,1,0,0,1,5,1,1,1
KR_6516607735,22,34,29,73,54357,1,0,0,0,1,0,0,0,2,0,0,29,58,22,75,62490,0,1,4,1,1,1,1,1,11,1,3,0
KR_6542759915,19,33,33,70,50203,0,1,1,0,0,0,0,0,2,0,0,33,45,19,77,62834,1,0,3,1,2,1,2,1,10,1,3,0
KR_6542378279,21,35,4,50,35544,1,0,1,1,1,0,0,1,3,0,0,4,6,21,42,23320,0,1,1,0,0,0,0,0,0,0,0,1
KR_6527446867,23,28,32,69,49371,0,1,2,0,0,0,0,0,0,0,0,32,46,23,74,57743,1,0,2,1,1,1,1,1,6,1,1,0
KR_6530722067,4,2,12,45,22745,1,0,0,0,0,0,0,0,0,0,0,12,15,4,49,29721,0,1,1,1,1,0,0,1,2,0,0,0
KR_6533752110,25,24,18,68,49852,1,1,2,1,2,1,1,1,8,1,2,17,20,25,61,42004,0,0,0,0,0,0,0,0,2,0,0,1
KR_6523143476,19,20,8,49,32264,1,1,1,1,1,0,0,1,2,0,0,8,11,19,45,25252,0,0,1,0,0,0,0,0,0,0,0,1
KR_6530211600,17,28,17,69,49160,0,0,1,1,2,0,0,0,3,0,0,17,24,17,66,48627,1,1,2,0,0,0,0,1,4,0,0,1
KR_6540637326,36,77,32,82,70929,0,0,2,0,1,0,0,0,8,0,1,32,37,36,81,68141,1,1,3,1,1,1,2,1,6,1,1,1
KR_6527717219,13,13,22,54,34689,0,0,0,1,1,0,0,0,1,0,0,22,35,13,60,44098,1,1,3,0,1,0,0,1,6,1,1,0
KR_6503532036,16,23,35,52,36975,1,1,1,0,0,0,0,1,1,0,0,35,48,16,61,50461,0,0,1,1,2,0,0,0,8,1,2,0
KR_6541988891,24,37,29,63,48451,0,0,1,1,1,0,0,0,1,0,0,29,55,24,71,57722,1,1,2,0,1,1,1,1,6,1,1,0
KR_6524656234,8,5,32,49,29590,0,0,0,1,1,0,0,0,0,0,0,32,38,8,60,46540,1,1,3,0,1,0,0,1,6,0,0,0
KR_6528290292,63,144,60,90,86156,1,0,0,0,0,0,0,1,2,1,2,60,117,63,90,90340,0,0,0,0,0,0,0,0,4,0,2,0
KR_6538916705,38,120,26,62,43654,0,0,0,0,0,0,0,1,2,1,1,26,55,38,59,40640,1,0,0,0,0,0,0,0,0,0,0,1
KR_6524046233,23,51,10,66,46925,0,1,3,0,0,1,1,0,2,0,0,10,18,23,62,43759,1,0,0,1,2,0,0,1,5,0,0,1
KR_6541419964,54,141,67,90,78587,0,0,0,0,0,0,0,0,1,0,0,67,171,54,90,83594,1,0,0,0,0,0,0,1,4,1,1,0
KR_6537302943,22,42,38,66,54803,1,0,1,0,1,0,0,1,5,0,0,38,79,22,79,64324,0,1,3,1,1,1,2,0,5,0,0,0
KR_6532764947,11,20,7,47,34987,0,1,1,1,1,0,0,1,10,1,1,7,6,11,37,20873,1,0,0,0,0,0,0,0,0,0,0,1
KR_6525408152,29,33,34,71,56079,0,1,2,0,0,0,0,0,4,0,0,34,54,29,76,65685,1,0,2,1,2,1,1,1,9,1,2,0
KR_6529527801,16,25,25,60,39427,0,0,1,0,0,0,0,0,1,0,0,25,43,16,65,47607,1,1,2,1,2,1,1,1,7,1,1,0
KR_6494688613,7,6,22,46,24861,0,0,0,0,0,0,0,0,0,0,0,22,24,7,49,33721,1,1,2,1,1,0,0,1,3,0,0,0
KR_6525589683,17,17,26,56,38928,0,1,1,0,1,0,0,0,3,0,0,26,38,17,64,48615,1,0,1,1,1,1,1,1,8,1,1,0
KR_6537675904,77,176,63,90,93764,0,0,0,0,0,0,0,0,4,1,2,63,161,77,90,90077,1,0,0,0,0,0,0,1,1,0,0,1
KR_6537229170,68,135,78,90,84247,1,0,0,0,0,0,0,0,3,0,1,78,132,68,90,88085,0,0,0,0,0,0,0,1,4,1,2,0
KR_6510354658,2,1,19,43,22487,0,0,0,0,0,0,0,0,0,0,0,19,29,2,50,35020,1,1,2,1,1,0,0,1,4,0,0,0
KR_6535426203,63,131,63,90,83016,0,0,0,0,0,0,0,0,4,0,1,63,151,63,90,80621,1,0,0,0,0,0,0,1,2,1,1,1
KR_6538863120,39,71,25,82,69331,1,0,3,1,2,1,2,1,11,1,3,25,47,39,73,55999,0,1,1,0,0,0,0,0,2,0,0,1
KR_6541119494,17,25,30,59,39903,0,0,0,0,0,0,0,0,2,0,0,30,37,17,65,51714,1,1,3,1,1,1,1,1,9,1,2,0
KR_6536069437,29,36,40,76,62882,0,0,0,0,0,1,1,0,4,0,0,40,55,29,82,73483,1,1,5,1,2,0,1,1,10,1,2,0
KR_6538113787,6,12,25,46,25108,1,1,1,0,0,0,0,0,0,0,0,25,42,6,53,36309,0,0,1,1,2,0,0,1,2,0,0,0
KR_6458334118,20,22,37,60,43985,1,0,0,1,1,0,0,1,2,0,0,37,46,20,70,55061,0,1,2,0,1,1,1,0,9,1,1,0
KR_6540557104,9,15,21,53,33930,0,0,0,1,1,0,0,0,0,0,0,21,31,9,64,49496,1,1,3,0,1,1,1,1,11,1,3,0
KR_6542994913,33,56,43,76,62190,1,1,2,0,1,0,0,0,3,0,0,43,69,33,83,69571,0,0,2,1,1,1,2,1,8,1,1,0
KR_6504789269,91,203,79,90,100386,0,0,0,0,0,0,0,0,4,0,1,79,130,91,90,96112,1,0,0,0,0,0,0,1,4,1,2,1
KR_6540372683,36,84,34,78,59900,0,0,0,0,0,0,0,0,4,1,1,34,90,36,74,54520,1,0,0,0,0,0,0,1,1,0,0,1
KR_6539411627,15,35,13,38,23425,1,0,0,0,0,0,0,0,0,0,0,13,34,15,39,23945,0,0,0,0,0,0,0,0,0,0,0,0
KR_6540347869,16,32,21,65,48561,0,1,2,0,1,1,1,0,7,1,1,21,29,16,61,45224,1,0,1,1,1,0,0,1,3,0,0,1
KR_6538414400,7,8,13,47,23863,1,0,1,0,0,0,0,0,0,0,0,13,14,7,50,30646,0,1,1,1,1,0,0,1,1,0,0,0
KR_6527219367,27,27,18,68,53580,0,0,2,1,2,0,0,1,11,1,3,18,25,27,59,41252,1,1,1,0,0,0,0,0,1,0,0,1
KR_6537882375,39,74,16,79,63248,0,0,2,1,1,1,1,1,11,1,3,16,22,39,67,49195,1,1,1,0,0,0,0,0,4,0,0,1
KR_6541909912,40,26,26,74,57587,1,1,4,1,1,1,1,1,10,1,2,26,38,40,67,49723,0,0,0,0,0,0,0,0,1,0,0,1
KR_6531564033,28,36,33,71,53560,0,0,1,1,1,0,0,0,1,0,0,33,45,28,77,64843,1,1,2,0,1,1,1,1,10,1,2,0
KR_6533507554,13,17,23,56,36818,0,0,0,0,0,0,0,0,0,0,0,23,26,13,62,47266,1,1,2,1,2,0,0,1,5,1,1,0
KR_6539033688,25,22,12,50,35883,1,1,2,1,1,0,0,1,4,0,0,12,17,25,46,26553,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541292472,55,156,39,89,68413,1,0,0,0,0,0,0,0,4,1,1,39,86,55,81,62499,0,0,0,0,0,0,0,1,2,0,0,1
KR_6519823646,5,7,33,52,33279,0,0,0,0,0,0,0,0,0,0,0,33,54,5,64,50210,1,1,2,1,2,1,1,1,8,1,1,0
KR_6531135583,36,60,30,86,79323,1,1,2,0,0,0,1,0,8,0,1,30,44,36,83,71421,0,0,4,1,2,1,1,1,7,1,1,1
KR_6510867922,10,6,20,51,30076,0,0,0,0,0,0,0,0,0,0,0,20,31,10,54,42058,1,1,1,1,1,0,0,1,9,1,2,0
KR_6531163280,45,56,26,72,59546,1,0,1,1,2,1,1,1,10,1,2,26,35,45,65,48399,0,1,2,0,0,0,0,0,0,0,0,1
KR_6536236764,30,38,9,60,47309,1,1,2,1,2,0,0,1,10,1,1,9,20,30,52,32062,0,0,0,0,0,0,0,0,0,0,0,1
KR_6543404045,61,112,28,75,57903,1,0,0,0,0,0,0,1,4,1,1,28,73,61,68,47872,0,0,0,0,0,0,0,0,0,0,0,1
KR_6538468064,52,133,48,78,56625,0,0,0,0,0,0,0,1,2,1,1,48,114,52,74,54833,1,0,0,0,0,0,0,0,1,0,0,1
KR_6543014069,22,38,14,58,41832,0,1,2,0,1,0,0,1,4,0,0,14,22,22,53,35422,1,0,0,1,1,0,0,0,1,0,0,1
KR_6541092036,73,172,54,90,74237,1,0,0,0,0,0,0,1,4,1,1,54,106,73,89,66760,0,0,0,0,0,0,0,0,1,0,0,1
KR_6540153764,21,25,8,49,32850,1,1,1,0,0,0,0,1,1,0,0,8,15,21,46,25843,0,0,0,1,1,0,0,0,0,0,0,1
KR_6520356660,9,8,28,53,32390,0,0,0,0,0,0,0,0,0,0,0,28,27,9,59,43774,1,1,2,1,2,0,0,1,5,0,0,0
KR_6534467433,35,43,13,74,62521,1,1,3,1,2,1,1,1,10,1,3,13,24,35,65,48364,0,0,0,0,0,0,0,0,3,0,0,1
KR_6513848856,41,55,23,73,64085,1,1,1,1,2,1,1,1,10,1,1,23,42,41,66,50730,0,0,1,0,0,0,0,0,2,0,0,1
KR_6534143801,44,72,30,78,69536,1,1,3,1,1,1,1,1,10,1,2,30,36,44,73,58981,0,0,1,0,1,0,0,0,5,0,0,1
KR_6517852246,11,3,22,51,30323,1,1,2,1,1,0,0,0,0,0,0,22,29,11,54,39143,0,0,0,0,1,0,0,1,5,0,0,0
KR_6537265137,59,123,46,88,67312,1,0,0,0,0,0,0,1,4,1,1,46,111,59,84,61023,0,0,0,0,0,0,0,0,0,0,0,1
KR_6538129604,29,50,25,77,59756,1,0,2,0,0,0,1,0,7,0,1,25,41,29,72,61495,0,1,2,1,2,1,1,1,8,1,1,1
KR_6525204263,14,22,16,58,39765,0,0,0,0,0,0,0,0,2,0,0,16,24,14,64,44419,1,1,3,1,2,1,1,1,5,1,1,0
KR_6538873332,28,25,8,52,36386,1,0,1,1,1,0,0,1,4,1,1,8,4,28,44,23777,0,1,1,0,0,0,0,0,0,0,0,1
KR_6525365351,49,68,47,87,84399,1,1,3,1,2,1,3,1,11,1,4,47,73,49,88,81435,0,0,3,0,0,0,0,0,7,0,1,0
KR_6535259406,14,22,31,72,53517,0,0,2,1,1,0,0,0,6,1,1,31,60,14,79,63384,1,1,2,0,1,1,1,1,10,0,2,0
KR_6525807262,26,46,42,74,59536,1,1,3,0,0,0,0,0,2,0,0,42,42,26,78,64906,0,0,1,1,2,1,2,1,11,1,4,0
KR_6522348145,71,152,78,90,83389,1,0,0,0,0,0,0,1,2,1,2,78,160,71,90,86726,0,0,0,0,0,0,0,0,4,0,1,0
KR_6540827832,38,74,31,80,66802,1,0,1,0,0,1,2,0,8,1,1,31,39,38,74,59971,0,1,4,1,2,0,0,1,4,0,0,1
KR_6531588582,21,34,29,71,56258,0,0,2,1,1,1,1,1,4,0,0,29,39,21,77,63369,1,1,2,0,1,0,1,0,7,1,1,0
KR_6522440104,16,27,11,64,49684,1,1,3,1,2,1,1,1,10,1,2,11,23,16,59,39655,0,0,0,0,0,0,0,0,2,0,0,1
KR_6510430528,31,48,26,78,69188,0,1,4,1,1,1,1,1,10,0,2,26,43,31,72,62255,1,0,1,0,1,0,0,0,6,1,1,1
KR_6513809063,30,53,21,82,71097,1,1,4,1,2,1,2,1,9,0,1,21,45,30,74,61567,0,0,1,0,0,0,0,0,5,1,1,1
KR_6510293064,27,26,6,51,36398,1,1,1,1,1,0,0,1,3,0,0,6,7,27,46,24874,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541880366,63,160,48,89,72442,1,0,0,0,0,0,0,0,4,0,1,48,115,63,83,64376,0,0,0,0,0,0,0,1,2,1,1,1
KR_6521539163,27,41,42,73,57397,0,1,1,1,1,0,0,1,2,0,0,42,75,27,78,71890,1,0,2,0,1,1,1,0,10,1,2,0
KR_6535577318,17,17,29,62,43461,0,0,0,0,0,0,0,0,0,0,0,29,28,17,72,56819,1,1,3,1,2,1,1,1,11,1,1,0
KR_6543429935,24,35,28,71,52647,0,0,1,0,1,0,0,0,2,0,0,28,38,24,75,60667,1,1,3,1,1,1,1,1,9,1,2,0
KR_6536648616,39,49,43,69,60048,1,1,2,0,1,0,0,1,6,1,1,43,77,40,82,69381,0,0,1,1,1,1,2,0,7,0,1,0
